City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
290,ponta delgada,37.7333,-25.6667,22.4,83,75,3.09,PT,1693304056
291,sunne,59.8376,13.143,17.18,56,19,3.52,SE,1693304070
292,kurchatov,51.6601,35.6521,23.87,47,92,2.64,RU,1693304070
293,borgarnes,64.5383,-21.9206,12.12,72,10,1.96,IS,1693304071
294,la malbaie,47.6575,-70.1559,14.47,81,35,1.82,CA,1693304071
295,luderitz,-26.6481,15.1594,25.6,37,0,5.79,NA,1693304072
296,kampene,-3.6,26.6667,35.48,21,12,1.82,CD,1693304072
297,happy valley-goose bay,53.3168,-60.3315,13.17,82,75,2.06,CA,1693304073
298,kloulklubed,7.0419,134.2556,28.28,84,71,4.9,PW,1693304073
299,nemuro,43.3236,145.575,16.01,90,41,4.6,JP,1693304074
300,mont-dore,-22.2833,166.5833,19.99,89,54,3.86,NC,1693304074
301,loreto,22.2667,-101.9667,16.18,66,99,1.5,MX,1693304052
302,nuuk,64.1835,-51.7216,9.34,87,75,12.35,GL,1693303861
303,ambalangoda,6.2355,80.0538,27.98,77,100,4.64,LK,1693303963
304,lima,-12.0432,-77.0282,19.14,82,100,3.09,PE,1693304076
305,margate,51.3813,1.3862,17.61,62,7,1.79,GB,1693303960
306,kerikeri,-35.2268,173.9474,8.28,88,58,1.09,NZ,1693303899
307,damghan,36.1683,54.348,34.25,16,0,2.06,IR,1693304078
308,worb,46.9298,7.5631,14.77,80,75,1.03,CH,1693304078
309,midleton,51.9153,-8.1805,15.88,74,65,7.05,IE,1693304078
310,papao,-17.75,-149.55,24.82,91,93,9.24,PF,1693304079
311,kotlas,61.2611,46.6556,16.92,49,11,0.77,RU,1693304079
312,kirakira,-10.4544,161.9205,24.83,84,100,3.4,SB,1693304080
313,ujae,8.9322,165.7642,28.82,79,56,5.88,MH,1693304080
314,levashi,42.4304,47.3215,20.06,58,78,3.85,RU,1693304081
315,kristinestad,62.2743,21.376,18.94,73,17,4.12,FI,1693304081
316,floro,61.5996,5.0328,15.54,72,40,5.14,NO,1693304082
317,lake saint louis,38.7976,-90.7857,18.39,93,0,0.0,US,1693304082
318,valparaiso,-33.0393,-71.6273,11.81,73,0,4.16,CL,1693304083
319,gaiman,-43.2897,-65.4929,6.2,55,3,2.34,AR,1693304083
320,mersing,2.4312,103.8405,25.95,100,40,0.0,MY,1693304084
321,al jawf,29.5,38.75,33.74,20,0,5.32,SA,1693304084
322,argo,37.6333,22.7333,29.32,24,2,3.67,GR,1693303849
323,kununurra,-15.7667,128.7333,27.99,26,78,2.57,AU,1693304087
324,fuman,37.2273,49.3142,28.72,53,13,3.51,IR,1693304087
325,tukrah,32.5341,20.5791,33.13,33,1,3.42,LY,1693304088
326,larmor-plage,47.7065,-3.3834,17.79,78,100,1.03,FR,1693304088
327,taksimo,56.3444,114.8794,22.2,51,2,1.24,RU,1693304088
328,al muwayh,22.4333,41.7583,39.54,7,70,7.32,SA,1693304089
329,goure,13.9835,10.2704,33.82,38,100,5.8,NE,1693304090
330,broome,42.2506,-75.833,18.68,90,40,2.06,US,1693304090
331,guane,22.2025,-84.0875,25.65,96,100,12.31,CU,1693304091
332,hlusk,52.903,28.6845,26.92,46,89,4.41,BY,1693304091
333,saint-pourcain-sur-sioule,46.3093,3.2879,18.97,55,3,3.01,FR,1693304092
334,tocopilla,-22.092,-70.1979,17.68,67,14,1.28,CL,1693304063
335,macapa,0.0389,-51.0664,24.99,88,20,0.0,BR,1693303957
336,ad dilam,23.9915,47.1627,45.25,10,6,6.86,SA,1693303938
337,taoudenni,22.6783,-3.9836,39.52,25,22,3.74,ML,1693304093
338,port blair,11.6667,92.75,29.02,74,40,4.12,IN,1693304094
339,leamington,42.0549,-82.6062,14.93,77,0,0.84,CA,1693304094
340,alofi,-19.0595,-169.9187,19.94,88,100,3.6,NU,1693304095
341,kota bharu,6.1333,102.2386,28.59,81,78,0.78,MY,1693303967
342,kudymkar,59.0173,54.656,15.83,51,42,4.04,RU,1693304054
343,bairnsdale,-37.8333,147.6167,13.16,82,98,2.08,AU,1693304097
344,traverse city,44.7631,-85.6206,20.04,71,100,4.12,US,1693304097
345,tarawa,1.419,172.984,29.05,79,100,2.06,KI,1693304098
346,kirensk,57.7853,108.1119,25.63,58,7,1.27,RU,1693304098
347,sao joao da barra,-21.6403,-41.0511,19.05,95,100,1.99,BR,1693304099
348,lobujya,27.95,86.8167,6.56,67,25,2.8,NP,1693304099
349,guerrero negro,27.9769,-114.0611,21.53,80,91,3.79,MX,1693304100
350,batesville,35.7698,-91.641,17.23,94,0,1.54,US,1693304100
351,kourou,5.1552,-52.6478,24.03,87,4,2.84,GF,1693304101
352,mount isa,-20.7333,139.5,18.87,39,42,0.0,AU,1693303874
353,usinsk,65.9939,57.5281,14.58,54,51,2.24,RU,1693304103
354,kruisfontein,-34.0033,24.7314,30.49,15,0,7.24,ZA,1693304104
355,puerto aysen,-45.4,-72.7,4.7,99,100,1.93,CL,1693303964
356,khuzdar,27.7384,66.6434,38.0,8,3,5.61,PK,1693304105
357,minas de marcona,-15.2119,-75.1103,12.23,87,50,3.44,PE,1693304106
358,altamont,42.2068,-121.7372,13.0,85,100,0.0,US,1693304107
359,muang khong,14.1167,105.85,27.56,88,100,0.7,LA,1693304108
360,suva,-18.1416,178.4415,22.71,83,75,2.57,FJ,1693304109
361,taichung,24.1469,120.6839,31.38,76,75,4.12,TW,1693303504
362,conde,-7.2597,-34.9075,23.7,100,100,2.57,BR,1693304110
363,callao,-12.0667,-77.15,20.16,73,100,3.09,PE,1693304111
364,auki,-8.7676,160.7034,25.0,87,100,4.35,SB,1693304111
365,loch garman,52.3342,-6.4575,16.74,92,63,3.13,IE,1693303970
366,woolgoolga,-30.1106,153.2007,15.93,90,49,2.37,AU,1693304112
367,guajara mirim,-10.7828,-65.3394,22.87,59,0,0.28,BR,1693304113
368,udachny,66.4167,112.4,21.92,56,84,1.49,RU,1693304114
369,hovd,48.0056,91.6419,28.86,15,90,7.69,MN,1693304115
370,iranduba,-3.2847,-60.1861,26.16,54,7,1.64,BR,1693304116
371,vila velha,-20.3297,-40.2925,19.97,99,100,0.0,BR,1693304116
372,kirkland lake,48.1446,-80.0377,10.16,100,99,0.0,CA,1693304117
373,jieshou,33.2634,115.3611,25.0,74,41,2.53,CN,1693304117
374,kuqa,41.7278,82.9364,30.99,17,99,0.53,CN,1693304118
375,gisborne,-38.6533,178.0042,5.71,75,0,3.09,NZ,1693303977
376,fiambala,-27.6871,-67.6149,7.82,35,0,0.35,AR,1693304119
377,kanniyakumari,8.0833,77.5667,28.3,77,100,8.6,IN,1693303823
378,amasra,41.7463,32.3863,30.03,54,0,3.9,TR,1693304120
379,vilyuysk,63.7553,121.6247,23.32,48,5,1.46,RU,1693304121
380,jhalida,23.3667,85.9667,31.9,52,100,3.01,IN,1693304122
381,aktobe,50.2797,57.2072,10.05,81,75,7.0,KZ,1693304050
382,namibe,-15.1961,12.1522,23.9,69,45,3.66,AO,1693304123
383,port lincoln,-34.7333,135.8667,13.7,89,48,6.62,AU,1693304123
384,qarauyl,48.9451,79.255,23.42,19,3,3.71,KZ,1693304124
385,aykhal,66.0,111.5,21.57,45,95,4.27,RU,1693304124
386,sines,37.9562,-8.8698,21.27,70,0,6.44,PT,1693303844
387,fuglafjordur,62.244,-6.814,12.26,94,100,6.4,FO,1693304125
388,barcelos,41.5388,-8.6151,22.18,53,44,3.76,PT,1693303893
389,tabatinga,-4.2525,-69.9381,24.05,94,0,1.54,BR,1693304126
390,esmeraldas,-19.7625,-44.3139,18.19,91,6,2.11,BR,1693304127
391,sao gabriel da cachoeira,-0.1303,-67.0892,21.87,94,9,0.81,BR,1693304127
392,el nido,11.1858,119.3956,27.37,83,100,7.61,PH,1693303903
393,lompoc,34.6391,-120.4579,24.88,100,0,0.0,US,1693304128
394,malindi,-3.2175,40.1191,27.63,65,25,9.59,KE,1693304129
395,natal,-5.795,-35.2094,24.36,94,75,2.06,BR,1693303922
396,rudsar,37.1376,50.288,29.99,57,1,3.74,IR,1693304131
397,erechim,-27.6342,-52.2739,5.18,97,1,2.12,BR,1693304131
398,at-bashi,41.1702,75.8106,20.32,24,1,0.27,KG,1693304132
399,dolinsk,47.35,142.8,14.35,88,65,1.37,RU,1693304132
400,tupiza,-21.45,-65.7167,5.58,20,6,2.66,BO,1693304102
401,kill devil hills,36.0307,-75.676,25.55,96,40,0.0,US,1693304133
402,leninskoye,41.7589,69.3864,29.88,15,5,3.73,KZ,1693304134
403,north ward,-19.2454,146.8075,19.95,83,15,0.0,AU,1693304134
404,butha-buthe,-28.8333,28.5,13.92,15,0,2.88,LS,1693304135
405,palangkaraya,-2.2,113.8333,32.08,43,27,0.42,ID,1693303982
406,ulsteinvik,62.3432,5.8487,18.2,79,44,1.34,NO,1693304136
407,buala,-8.145,159.5921,26.45,84,98,4.54,SB,1693304136
408,n'zeto,-7.2312,12.8666,24.75,74,73,4.02,AO,1693304137
409,pasuquin,18.3328,120.6177,24.97,100,100,3.6,PH,1693304138
410,popondetta,-8.7537,148.2534,23.7,88,100,1.16,PG,1693304138
411,nova sintra,14.8667,-24.7167,23.92,76,53,6.6,CV,1693304139
412,prabumulih,-3.45,104.25,31.15,52,95,3.31,ID,1693304139
413,edd,13.9297,41.6925,36.17,51,26,5.66,ER,1693304140
414,port macquarie,-31.4333,152.9167,14.38,86,4,3.23,AU,1693304140
415,ishikawa,26.4233,127.8214,30.18,78,20,5.66,JP,1693303987
416,broken hill,-31.95,141.4333,19.33,32,6,4.36,AU,1693303984
417,sampit,-2.5333,112.95,27.92,67,34,3.24,ID,1693304141
418,daru,-9.0763,143.2092,24.12,83,64,7.09,PG,1693303985
419,zeya,53.75,127.2667,19.17,65,6,1.21,RU,1693304142
420,dalby,-27.1833,151.2667,15.52,60,56,4.98,AU,1693304143
421,pangkalanbuun,-2.6833,111.6167,29.81,53,83,3.16,ID,1693304143
422,lorengau,-2.0226,147.2712,27.5,81,99,5.14,PG,1693304144
423,bankim,6.083,11.4905,27.56,66,90,1.24,CM,1693304144
424,gerede,40.8008,32.1969,26.22,26,0,3.21,TR,1693304145
425,catio,11.2833,-15.25,26.39,85,82,2.33,GW,1693304145
426,atar,20.5169,-13.0499,32.24,48,100,4.5,MR,1693304146
427,bunia,1.5667,30.25,29.46,30,50,5.18,CD,1693304146
428,zhongshu,24.5167,103.7667,18.65,90,100,2.6,CN,1693304147
429,saiha,22.4833,92.9667,26.37,95,100,0.35,IN,1693304147
430,alupka,44.4167,34.05,30.53,52,0,3.51,UA,1693304148
431,thanh hoa,19.8,105.7667,30.84,65,98,3.96,VN,1693304009
432,balaklava,44.5,33.6,29.61,54,7,3.97,UA,1693304000
433,newman,37.3138,-121.0208,20.72,78,0,2.29,US,1693304149
434,vadso,70.0744,29.7487,13.49,87,75,8.23,NO,1693304150
435,le grazie di ancona,43.6008,13.5153,23.56,46,100,4.12,IT,1693304150
436,nenjiang,49.1833,125.2167,17.75,83,100,2.71,CN,1693304151
437,la'ie,21.6477,-157.9253,25.62,75,5,2.24,US,1693304151
438,nasiriyah,31.0521,46.261,43.79,11,0,6.73,IQ,1693303916
439,opuwo,-18.0607,13.84,29.45,25,23,9.83,NA,1693304152
440,new norfolk,-42.7826,147.0587,13.72,95,100,0.45,AU,1693304153
441,luena,-11.7833,19.9167,28.09,22,20,5.31,AO,1693304154
442,hobyo,5.3505,48.5268,28.95,62,8,13.65,SO,1693304107
443,sao tome,0.3365,6.7273,25.76,82,88,4.68,ST,1693304155
444,tezu,27.9167,96.1667,31.27,66,37,1.56,IN,1693304155
445,port alfred,-33.5906,26.891,23.43,62,0,2.24,ZA,1693304156
446,golere,16.2557,-14.1017,29.12,65,69,5.12,SN,1693304156
447,kopargaon,19.8833,74.4833,29.95,51,83,5.47,IN,1693304157
448,goshogawara,40.8044,140.4414,26.73,86,54,1.16,JP,1693303906
449,kitimat,54.0524,-128.6534,17.21,97,100,2.68,CA,1693304158
450,argostolion,38.1811,20.489,31.04,51,20,3.6,GR,1693304159
451,grahamstown,-33.3042,26.5328,19.97,11,0,6.32,ZA,1693304159
452,waingapu,-9.6567,120.2641,26.13,65,7,6.91,ID,1693304160
453,flin flon,54.7682,-101.865,9.89,95,0,1.89,CA,1693304160
454,sarangani,5.4033,125.4636,28.25,79,39,6.8,PH,1693304161
455,ambon,-3.6954,128.1814,28.26,95,40,3.09,ID,1693304162
456,carapelle,41.3652,15.6938,22.14,78,20,4.12,IT,1693304163
457,camacupa,-12.0167,17.4833,27.99,22,55,4.36,AO,1693304164
458,paragominas,-2.9667,-47.4833,22.23,93,25,1.68,BR,1693303980
459,luanda,-8.8368,13.2343,26.0,65,75,1.54,AO,1693304145
460,swift current,50.2834,-107.8014,16.45,63,0,4.63,CA,1693304165
461,polyarnyy,69.1989,33.4478,14.05,64,100,9.49,RU,1693303943
462,nabire,-3.3667,135.4833,26.84,85,89,0.27,ID,1693304167
463,dos hermanas,37.2829,-5.9209,31.46,33,0,2.06,ES,1693304168
464,el sauzal de rodriguez,31.9,-116.6833,18.56,85,25,2.02,MX,1693304168
465,mendi,-6.1761,143.6513,13.55,99,93,0.72,PG,1693304169
466,nogliki,51.8333,143.1667,13.29,76,10,0.98,RU,1693304170
467,pudasjarvi,65.3833,26.9167,10.44,95,100,5.45,FI,1693304170
468,aland,17.5667,76.5667,33.9,33,41,4.12,IN,1693304171
469,palmer,42.1584,-72.3287,18.23,82,0,0.0,US,1693304171
470,san bernardo del viento,9.3533,-75.9524,27.55,83,100,1.55,CO,1693304172
471,leisure city,25.4954,-80.4292,30.01,84,0,2.06,US,1693304172
472,bathsheba,13.2167,-59.5167,27.34,89,75,8.75,BB,1693304173
473,aguazul,5.1728,-72.5471,21.68,77,81,1.85,CO,1693304173
474,qurayyat,31.3318,37.3428,32.06,29,0,6.76,SA,1693303920
475,alamosa,37.4695,-105.87,7.99,93,0,3.09,US,1693304174
476,tralee,52.2704,-9.7026,16.14,77,40,4.12,IE,1693304175
477,severo-yeniseyskiy,60.3725,93.0408,20.42,75,100,2.85,RU,1693304175
478,gamba,-2.65,10.0,26.98,67,56,3.86,GA,1693304176
479,ghanzi,-21.5667,21.7833,23.44,24,0,5.89,BW,1693304176
480,agadez,19.75,10.25,40.03,13,3,4.13,NE,1693304176
481,korla,41.7597,86.1469,29.93,18,100,5.02,CN,1693304177
482,pomona,34.0553,-117.7523,30.67,44,0,1.54,US,1693304178
483,richards bay,-28.783,32.0377,24.0,45,2,4.96,ZA,1693304074
484,kulhudhuffushi,6.6221,73.07,25.13,89,100,12.55,MV,1693304179
485,labrador city,52.9463,-66.9114,7.95,93,40,3.6,CA,1693304179
486,mandla,22.6,80.3833,28.28,70,62,2.96,IN,1693303907
487,al ghayzah,16.2079,52.176,31.32,68,10,5.76,YE,1693304180
488,vantaa,60.2941,25.041,21.11,72,40,5.66,FI,1693304181
489,fale old settlement,-9.3852,-171.2468,28.07,80,66,7.59,TK,1693304181
490,la ronge,55.1001,-105.2842,16.12,88,0,2.06,CA,1693304182
491,amga,60.8953,131.9608,20.04,68,18,0.71,RU,1693304183
492,dickinson,29.4608,-95.0513,28.42,78,0,3.09,US,1693304041
493,mitu,1.1983,-70.1733,21.19,99,95,1.1,CO,1693304183
494,beichengqu,40.4394,113.1536,18.46,57,34,4.22,CN,1693304184
495,pimentel,-6.8367,-79.9342,20.16,83,20,1.54,PE,1693304184
496,ola,59.5833,151.2833,12.86,76,5,1.64,RU,1693304185
497,ancud,-41.8697,-73.8203,7.21,82,100,5.91,CL,1693304135
498,bikenibeu village,1.3673,173.1241,28.98,79,100,2.06,KI,1693304186
499,nurota,40.5614,65.6886,30.7,8,3,6.28,UZ,1693304186
500,sarmiento,-45.5882,-69.07,4.57,68,70,5.16,AR,1693304187
501,seydi,39.4816,62.9137,33.54,8,1,4.27,TM,1693304188
502,khash,28.2211,61.2158,37.63,10,10,5.16,IR,1693304188
503,nadym,65.5333,72.5167,17.3,44,82,8.28,RU,1693304189
504,manay,7.215,126.5397,27.29,86,84,5.08,PH,1693304191
505,penzance,50.1186,-5.5371,16.62,100,100,2.57,GB,1693304191
506,guiren,33.6697,118.1889,23.62,80,92,1.95,CN,1693304147
507,yazihan,38.5947,38.18,29.15,32,75,2.57,TR,1693304024
508,coxim,-18.5067,-54.76,22.96,55,2,2.34,BR,1693304192
509,puquio,-14.7,-74.1333,8.3,45,0,0.7,PE,1693304193
510,kudahuvadhoo,2.6708,72.8944,27.45,75,90,6.29,MV,1693304193
511,baruun-urt,46.6806,113.2792,18.65,47,96,2.02,MN,1693304194
512,kolonia town,6.964,158.206,28.51,75,97,3.11,FM,1693304195
513,kilindoni,-7.9139,39.6668,24.56,71,24,9.63,TZ,1693304195
514,nantucket,41.2835,-70.0995,21.03,99,100,2.57,US,1693304064
515,cape canaveral,28.4058,-80.6048,27.77,90,40,1.54,US,1693304196
516,harlingen,26.1906,-97.6961,28.05,94,20,0.0,US,1693304197
517,imuris,30.7833,-110.8667,27.09,45,51,2.08,MX,1693304197
518,caleta de carquin,-11.0925,-77.6267,18.13,86,34,3.6,PE,1693304198
519,sao francisco de paula,-29.4481,-50.5836,5.87,90,2,2.4,BR,1693304076
520,neiafu,-18.65,-173.9833,22.99,70,100,10.05,TO,1693304199
521,ailuk,10.2197,169.9797,28.48,79,97,6.37,MH,1693304199
522,metlili chaamba,32.2667,3.6333,28.52,12,0,3.09,DZ,1693304200
523,birao,10.2849,22.7882,31.85,53,89,2.47,CF,1693304201
524,kuacjok,8.3002,27.9903,35.45,37,30,1.71,SS,1693304201
525,rikaze,29.25,88.8833,22.35,26,70,1.48,CN,1693304024
526,xicotencatl,23.0167,-98.8833,24.29,76,44,0.38,MX,1693304202
527,xiangyang,32.0422,112.1448,26.63,67,95,2.17,CN,1693304011
528,santana,-0.0583,-51.1817,25.1,88,20,0.0,BR,1693304203
529,forster,-32.1667,152.5167,11.27,97,1,3.91,AU,1693304111
530,mamuju,-2.6748,118.8885,27.38,81,21,0.53,ID,1693304205
531,swan hill,-35.3378,143.5544,15.34,54,31,4.25,AU,1693304205
532,bougouni,11.417,-7.479,22.81,94,100,3.15,ML,1693304206
533,castelnovo ne'monti,44.4356,10.4033,17.8,91,100,1.88,IT,1693304206
534,kangding,30.0513,101.9603,13.03,99,100,2.01,CN,1693304207
535,qacha's nek,-30.1154,28.6894,19.43,11,0,1.75,LS,1693304207
536,lewiston orchards,46.3804,-116.9754,26.02,38,0,3.6,US,1693304208
537,beyneu,45.3167,55.2,21.46,20,0,8.53,KZ,1693304208
538,nikolayevsk-on-amure,53.1406,140.73,15.95,71,0,1.38,RU,1693303992
539,port douglas,-16.4833,145.4667,21.32,71,98,4.76,AU,1693304209
540,karratha,-20.7377,116.8463,27.5,29,5,2.84,AU,1693303972
541,mili,6.0815,171.735,27.98,79,100,6.24,MH,1693304210
542,bodo,67.28,14.405,18.3,78,75,0.51,NO,1693303937
543,cestos city,5.46,-9.5828,26.84,77,100,3.07,LR,1693304211
544,banikoara,11.2985,2.4386,29.49,63,29,2.38,BJ,1693303964
545,neftekamsk,56.092,54.2703,16.31,50,55,6.68,RU,1693304212
546,deta,45.3889,21.2244,24.92,61,100,3.82,RO,1693304213
547,tongliao,43.6125,122.2653,16.74,85,99,7.66,CN,1693304213
548,butembo,0.15,29.2833,24.96,32,67,1.59,CD,1693304214
549,isabela,6.7085,121.9711,29.03,80,100,2.51,PH,1693304215
550,larkird,35.4894,66.6641,31.35,9,0,2.62,AF,1693304216
551,siyabuswa,-25.1132,29.0445,20.2,29,0,1.82,ZA,1693304217
552,sinop,41.7711,34.8709,24.24,41,23,4.58,TR,1693304217
553,port shepstone,-30.7414,30.455,20.72,64,4,9.87,ZA,1693304218
554,mersa matruh,31.3525,27.2453,31.19,51,0,6.06,EG,1693304093
555,mbanza-ngungu,-5.25,14.8667,28.59,49,100,2.53,CD,1693304219
556,north battleford,52.7834,-108.2847,13.05,88,0,2.57,CA,1693304220
557,lons-le-saunier,46.75,5.75,16.57,75,98,2.92,FR,1693304220
558,anaconda,46.1285,-112.9423,15.55,64,17,1.57,US,1693304221
559,afif,23.9065,42.9172,39.55,9,48,6.42,SA,1693304222
560,rudnichnyy,59.617,52.4703,16.86,47,31,3.75,RU,1693304223
561,ixtapa,20.7,-105.2,25.13,85,98,0.45,MX,1693304223
562,crucecita,-28.95,-58.9833,7.2,74,0,2.9,AR,1693304224
563,panshi,42.9422,126.0561,17.45,97,99,2.6,CN,1693304224
564,islamkot,24.6997,70.177,33.93,44,7,8.21,PK,1693304225
565,lodja,-3.4833,23.4333,36.99,26,21,0.97,CD,1693304225
566,bianzhuang,34.8486,118.0447,25.0,71,11,1.21,CN,1693304226
567,curvelo,-18.7564,-44.4308,19.5,82,18,1.66,BR,1693304227
568,fismes,49.3077,3.6861,18.13,59,97,2.02,FR,1693304228
569,alenquer,-1.9417,-54.7383,24.04,65,0,1.4,BR,1693304228
570,chitcani,46.783,29.6168,38.54,18,0,3.86,MD,1693304229
571,ghadamis,30.1337,9.5007,34.82,12,77,4.54,LY,1693304229
572,tabuk,17.4189,121.4443,23.66,96,100,1.02,PH,1693304230
573,weno,7.4515,151.8468,26.97,89,100,3.6,FM,1693304230
574,beloyarskiy,63.7119,66.6722,16.29,51,76,4.71,RU,1693304014
575,yinchuan,38.4681,106.2731,29.55,18,3,2.06,CN,1693304022
576,zagora,30.3484,-5.8365,37.14,9,0,4.81,MA,1693304231
577,hell-ville,-13.4,48.2667,25.36,72,47,4.65,MG,1693304232
578,puerto baquerizo moreno,-0.9,-89.6,23.72,77,97,5.34,EC,1693304233
579,rongelap,11.1635,166.8941,28.73,79,8,6.27,MH,1693304233
580,ondjiva,-17.0667,15.7333,29.32,24,77,5.14,AO,1693304234
581,kattivakkam,13.2167,80.3167,34.05,69,94,4.32,IN,1693304234
